,Album_Name,Artist_Name,Song_Title,Duration,URI,Full_URL
0,Dance For You,Beyonce,Dance For You,6:17,/lyric/28443351/Beyonc%C3%A9/Dance+For+You,http://www.lyrics.com/lyric/28443351/Beyonc%C3%A9/Dance+For+You
1,Live in Vegas Instrumentals,Beyonce,Irreplaceable [Instrumental],5:12,/lyric/22062026/Beyonc%C3%A9/Irreplaceable+%5BInstrumental%5D,http://www.lyrics.com/lyric/22062026/Beyonc%C3%A9/Irreplaceable+%5BInstrumental%5D
2,Work It Out [2002],Beyonce,Work It Out [Charlie's Nu NRG Mix], ,/lyric/9862951/Beyonc%C3%A9/Work+It+Out+%5BCharlie%27s+Nu+NRG+Mix%5D,http://www.lyrics.com/lyric/9862951/Beyonc%C3%A9/Work+It+Out+%5BCharlie%27s+Nu+NRG+Mix%5D
3,Work It Out [2002],Beyonce,Work It Out [Maurice's Nu Soul Mix], ,/lyric/9862950/Beyonc%C3%A9/Work+It+Out+%5BMaurice%27s+Nu+Soul+Mix%5D,http://www.lyrics.com/lyric/9862950/Beyonc%C3%A9/Work+It+Out+%5BMaurice%27s+Nu+Soul+Mix%5D
4,Work It Out [2002],Beyonce,Work It Out [Nu Rock Mix], ,/lyric/9862952/Beyonc%C3%A9/Work+It+Out+%5BNu+Rock+Mix%5D,http://www.lyrics.com/lyric/9862952/Beyonc%C3%A9/Work+It+Out+%5BNu+Rock+Mix%5D
5,Crazy in Love [2003],Beyonce,Crazy in Love [Single Version]w/ Jay-Z,4:10,/lyric/6450097/Jay-Z/Crazy+in+Love+%5BSingle+Version%5D,http://www.lyrics.com/lyric/6450097/Jay-Z/Crazy+in+Love+%5BSingle+Version%5D
6,Crazy in Love [2003],Beyonce,Krazy in Luv [Maurice's Nu Soul Remix],6:28,/lyric/6450100/Beyonc%C3%A9/Krazy+in+Luv+%5BMaurice%27s+Nu+Soul+Remix%5D,http://www.lyrics.com/lyric/6450100/Beyonc%C3%A9/Krazy+in+Luv+%5BMaurice%27s+Nu+Soul+Remix%5D
7,Crazy in Love [2003],Beyonce,Summertimew/ Puff Daddy,3:52,/lyric/6450098/Beyonc%C3%A9/Summertime,http://www.lyrics.com/lyric/6450098/Beyonc%C3%A9/Summertime
8,Dangerously in Love [2003],Beyonce,Baby Boyw/ Sean Paul,4:04,/lyric/6366222/Beyonc%C3%A9/Baby+Boy,http://www.lyrics.com/lyric/6366222/Beyonc%C3%A9/Baby+Boy
9,Dangerously in Love [2003],Beyonce,Be with You,4:20,/lyric/6366224/Beyonc%C3%A9/Be+with+You,http://www.lyrics.com/lyric/6366224/Beyonc%C3%A9/Be+with+You
10,Dangerously in Love [2003],Beyonce,Beyoncé Interlude,:16,/lyric/6366232/Beyonc%C3%A9/Beyonc%C3%A9+Interlude,http://www.lyrics.com/lyric/6366232/Beyonc%C3%A9/Beyonc%C3%A9+Interlude
11,Dangerously in Love [2003],Beyonce,The Closer I Get to Youw/ Luther Vandross,4:57,/lyric/6366230/Luther+Vandross/The+Closer+I+Get+to+You,http://www.lyrics.com/lyric/6366230/Luther+Vandross/The+Closer+I+Get+to+You
12,Dangerously in Love [2003],Beyonce,Crazy in Lovew/ Jay-Z,3:56,/lyric/6366220/Jay-Z/Crazy+in+Love,http://www.lyrics.com/lyric/6366220/Jay-Z/Crazy+in+Love
13,Dangerously in Love [2003],Beyonce,Dangerously in Love 2,4:54,/lyric/6366231/Beyonc%C3%A9/Dangerously+in+Love+2,http://www.lyrics.com/lyric/6366231/Beyonc%C3%A9/Dangerously+in+Love+2
14,Dangerously in Love [2003],Beyonce,Gift from Virgo,2:46,/lyric/6366233/Beyonc%C3%A9/Gift+from+Virgo,http://www.lyrics.com/lyric/6366233/Beyonc%C3%A9/Gift+from+Virgo
15,Dangerously in Love [2003],Beyonce,"Hip Hop Starw/ Big Boi, Sleepy Brown",3:43,/lyric/6366223/Beyonc%C3%A9/Hip+Hop+Star,http://www.lyrics.com/lyric/6366223/Beyonc%C3%A9/Hip+Hop+Star
16,Dangerously in Love [2003],Beyonce,"Me, Myself and I",5:01,/lyric/6366225/Beyonc%C3%A9/Me%2C+Myself+and+I,http://www.lyrics.com/lyric/6366225/Beyonc%C3%A9/Me%2C+Myself+and+I
17,Dangerously in Love [2003],Beyonce,Naughty Girl,3:29,/lyric/6366221/Beyonc%C3%A9/Naughty+Girl,http://www.lyrics.com/lyric/6366221/Beyonc%C3%A9/Naughty+Girl
18,Dangerously in Love [2003],Beyonce,Signsw/ Missy Elliott,4:59,/lyric/6366227/Missy+Elliott/Signs,http://www.lyrics.com/lyric/6366227/Missy+Elliott/Signs
19,Dangerously in Love [2003],Beyonce,Speechless,6:00,/lyric/6366228/Beyonc%C3%A9/Speechless,http://www.lyrics.com/lyric/6366228/Beyonc%C3%A9/Speechless
20,Dangerously in Love [2003],Beyonce,That's How You Like Itw/ Jay-Z,3:40,/lyric/6366229/Jay-Z/That%27s+How+You+Like+It,http://www.lyrics.com/lyric/6366229/Jay-Z/That%27s+How+You+Like+It
21,Dangerously in Love [2003],Beyonce,Yes,4:19,/lyric/6366226/Beyonc%C3%A9/Yes,http://www.lyrics.com/lyric/6366226/Beyonc%C3%A9/Yes
22,Dangerously in Love [2003],Beyonce,That's How I Like Itw/ Jay-Z, ,/lyric/19215928/Jay-Z/That%27s+How+I+Like+It,http://www.lyrics.com/lyric/19215928/Jay-Z/That%27s+How+I+Like+It
23,Dangerously in Love [2003],Beyonce,Thats How You Like It,3:39,/lyric/32662653/Beyonc%C3%A9/Thats+How+You+Like+It,http://www.lyrics.com/lyric/32662653/Beyonc%C3%A9/Thats+How+You+Like+It
24,Dangerously in Love [Import Bonus Tracks] [2003],Beyonce,The Closer I Get to You [Duet]w/ Luther Vandross,4:57,/lyric/6447158/Luther+Vandross/The+Closer+I+Get+to+You+%5BDuet%5D,http://www.lyrics.com/lyric/6447158/Luther+Vandross/The+Closer+I+Get+to+You+%5BDuet%5D
25,Dangerously in Love [Import Bonus Tracks] [2003],Beyonce,Daddy,4:57,/lyric/6447164/Beyonc%C3%A9/Daddy,http://www.lyrics.com/lyric/6447164/Beyonc%C3%A9/Daddy
26,Dangerously in Love [Import Bonus Tracks] [2003],Beyonce,Dangerously in Love,4:53,/lyric/6447159/Beyonc%C3%A9/Dangerously+in+Love,http://www.lyrics.com/lyric/6447159/Beyonc%C3%A9/Dangerously+in+Love
27,Dangerously in Love [Japan Bonus Tracks] [2003],Beyonce,What's It Gonna Be [*],3:37,/lyric/6499860/Beyonc%C3%A9/What%27s+It+Gonna+Be+%5B%2A%5D,http://www.lyrics.com/lyric/6499860/Beyonc%C3%A9/What%27s+It+Gonna+Be+%5B%2A%5D
28,Maximum Beyoncé [2003],Beyonce,Diva!,5:10,/lyric/6688191/Beyonc%C3%A9/Diva%21,http://www.lyrics.com/lyric/6688191/Beyonc%C3%A9/Diva%21
29,Maximum Beyoncé [2003],Beyonce,Introduction,3:36,/lyric/6688182/Beyonc%C3%A9/Introduction,http://www.lyrics.com/lyric/6688182/Beyonc%C3%A9/Introduction
30,"Me, Myself and I [Canada CD] [2003]",Beyonce,Me Myself & I [Album Edit], ,/lyric/10390304/Beyonc%C3%A9/Me+Myself+%26+I+%5BAlbum+Edit%5D,http://www.lyrics.com/lyric/10390304/Beyonc%C3%A9/Me+Myself+%26+I+%5BAlbum+Edit%5D
31,"Me, Myself and I [UK CD] [2003]",Beyonce,"Me, Myself & I [Radio Edit]",4:00,/lyric/6825369/Beyonc%C3%A9/Me%2C+Myself+%26+I+%5BRadio+Edit%5D,http://www.lyrics.com/lyric/6825369/Beyonc%C3%A9/Me%2C+Myself+%26+I+%5BRadio+Edit%5D
32,"Me, Myself and I [UK CD] [2003]",Beyonce,Naughty Girl [Live Video][Multimedia Track], ,/lyric/6825371/Beyonc%C3%A9/Naughty+Girl+%5BLive+Video%5D%5BMultimedia+Track%5D,http://www.lyrics.com/lyric/6825371/Beyonc%C3%A9/Naughty+Girl+%5BLive+Video%5D%5BMultimedia+Track%5D
33,"Me, Myself and I [UK CD] [2003]",Beyonce,Work It Out [Live Video][Multimedia Track], ,/lyric/6825372/Beyonc%C3%A9/Work+It+Out+%5BLive+Video%5D%5BMultimedia+Track%5D,http://www.lyrics.com/lyric/6825372/Beyonc%C3%A9/Work+It+Out+%5BLive+Video%5D%5BMultimedia+Track%5D
34,Live at Wembley [2004],Beyonce,Be With You [DVD][Live], ,/lyric/6983157/Beyonc%C3%A9/Be+With+You+%5BDVD%5D%5BLive%5D,http://www.lyrics.com/lyric/6983157/Beyonc%C3%A9/Be+With+You+%5BDVD%5D%5BLive%5D
35,Live at Wembley [2004],Beyonce,Crazy in Love [DVD][Live], ,/lyric/6983163/Beyonc%C3%A9/Crazy+in+Love+%5BDVD%5D%5BLive%5D,http://www.lyrics.com/lyric/6983163/Beyonc%C3%A9/Crazy+in+Love+%5BDVD%5D%5BLive%5D
36,Live at Wembley [2004],Beyonce,Dangerously in Love [DVD][Live], ,/lyric/6983162/Beyonc%C3%A9/Dangerously+in+Love+%5BDVD%5D%5BLive%5D,http://www.lyrics.com/lyric/6983162/Beyonc%C3%A9/Dangerously+in+Love+%5BDVD%5D%5BLive%5D
37,Live at Wembley [2004],Beyonce,Fever [DVD][Live], ,/lyric/6983152/Beyonc%C3%A9/Fever+%5BDVD%5D%5BLive%5D,http://www.lyrics.com/lyric/6983152/Beyonc%C3%A9/Fever+%5BDVD%5D%5BLive%5D
38,Live at Wembley [2004],Beyonce,Gift from Virgo [DVD][Live], ,/lyric/6983156/Beyonc%C3%A9/Gift+from+Virgo+%5BDVD%5D%5BLive%5D,http://www.lyrics.com/lyric/6983156/Beyonc%C3%A9/Gift+from+Virgo+%5BDVD%5D%5BLive%5D
39,Live at Wembley [2004],Beyonce,Hip Hop Star [DVD][Live], ,/lyric/6983153/Beyonc%C3%A9/Hip+Hop+Star+%5BDVD%5D%5BLive%5D,http://www.lyrics.com/lyric/6983153/Beyonc%C3%A9/Hip+Hop+Star+%5BDVD%5D%5BLive%5D
40,Live at Wembley [2004],Beyonce,"Me, Myself and I [DVD][Live]", ,/lyric/6983160/Beyonc%C3%A9/Me%2C+Myself+and+I+%5BDVD%5D%5BLive%5D,http://www.lyrics.com/lyric/6983160/Beyonc%C3%A9/Me%2C+Myself+and+I+%5BDVD%5D%5BLive%5D
41,Live at Wembley [2004],Beyonce,My First Time,4:25,/lyric/6983178/Beyonc%C3%A9/My+First+Time,http://www.lyrics.com/lyric/6983178/Beyonc%C3%A9/My+First+Time
42,Live at Wembley [2004],Beyonce,Naughty Girl [Calderone Quayle Club Mix],9:38,/lyric/6983181/Beyonc%C3%A9/Naughty+Girl+%5BCalderone+Quayle+Club+Mix%5D,http://www.lyrics.com/lyric/6983181/Beyonc%C3%A9/Naughty+Girl+%5BCalderone+Quayle+Club+Mix%5D
43,Live at Wembley [2004],Beyonce,Naughty Girl [DVD][Live], ,/lyric/6983151/Beyonc%C3%A9/Naughty+Girl+%5BDVD%5D%5BLive%5D,http://www.lyrics.com/lyric/6983151/Beyonc%C3%A9/Naughty+Girl+%5BDVD%5D%5BLive%5D
44,Live at Wembley [2004],Beyonce,Speechless [DVD][Live], ,/lyric/6983158/Beyonc%C3%A9/Speechless+%5BDVD%5D%5BLive%5D,http://www.lyrics.com/lyric/6983158/Beyonc%C3%A9/Speechless+%5BDVD%5D%5BLive%5D
45,Live at Wembley [2004],Beyonce,What's It Gonna Be,3:37,/lyric/6983177/Beyonc%C3%A9/What%27s+It+Gonna+Be,http://www.lyrics.com/lyric/6983177/Beyonc%C3%A9/What%27s+It+Gonna+Be
46,Live at Wembley [2004],Beyonce,Wishing on a Star,4:09,/lyric/6983176/Beyonc%C3%A9/Wishing+on+a+Star,http://www.lyrics.com/lyric/6983176/Beyonc%C3%A9/Wishing+on+a+Star
47,Live at Wembley [2004],Beyonce,Work It Out [DVD][Live], ,/lyric/6983155/Beyonc%C3%A9/Work+It+Out+%5BDVD%5D%5BLive%5D,http://www.lyrics.com/lyric/6983155/Beyonc%C3%A9/Work+It+Out+%5BDVD%5D%5BLive%5D
48,Live at Wembley [2004],Beyonce,Yes [DVD][Live], ,/lyric/6983154/Beyonc%C3%A9/Yes+%5BDVD%5D%5BLive%5D,http://www.lyrics.com/lyric/6983154/Beyonc%C3%A9/Yes+%5BDVD%5D%5BLive%5D
49,Live at Wembley [CD/DVD] [2004],Beyonce,Naughty Girl [DVD], ,/lyric/14044066/Beyonc%C3%A9/Naughty+Girl+%5BDVD%5D,http://www.lyrics.com/lyric/14044066/Beyonc%C3%A9/Naughty+Girl+%5BDVD%5D
50,Live at Wembley [CD/DVD] [2004],Beyonce,Summertime [DVD], ,/lyric/14044076/Beyonc%C3%A9/Summertime+%5BDVD%5D,http://www.lyrics.com/lyric/14044076/Beyonc%C3%A9/Summertime+%5BDVD%5D
51,Naughty Girl [Australia CD] [2004],Beyonce,I Know, ,/lyric/10392955/Beyonc%C3%A9/I+Know,http://www.lyrics.com/lyric/10392955/Beyonc%C3%A9/I+Know
52,Naughty Girl [Australia CD] [2004],Beyonce,Naughty Girl [Album Version], ,/lyric/10392952/Beyonc%C3%A9/Naughty+Girl+%5BAlbum+Version%5D,http://www.lyrics.com/lyric/10392952/Beyonc%C3%A9/Naughty+Girl+%5BAlbum+Version%5D
53,Ring the Alarm [2 Tracks] [2004],Beyonce,Ring the Alarm [Album Version],3:26,/lyric/9788349/Beyonc%C3%A9/Ring+the+Alarm+%5BAlbum+Version%5D,http://www.lyrics.com/lyric/9788349/Beyonc%C3%A9/Ring+the+Alarm+%5BAlbum+Version%5D
54,Ring the Alarm [5 Tracks] [2004],Beyonce,Ring the Alarm [Karmatronic Remix],3:21,/lyric/9788344/Beyonc%C3%A9/Ring+the+Alarm+%5BKarmatronic+Remix%5D,http://www.lyrics.com/lyric/9788344/Beyonc%C3%A9/Ring+the+Alarm+%5BKarmatronic+Remix%5D
55,Speak My Mind [2005],Beyonce,"Me, Myself and I [Remix]", ,/lyric/13438820/Beyonc%C3%A9/Me%2C+Myself+and+I+%5BRemix%5D,http://www.lyrics.com/lyric/13438820/Beyonc%C3%A9/Me%2C+Myself+and+I+%5BRemix%5D
56,Speak My Mind [Bonus Tracks] [2005],Beyonce,Fever, ,/lyric/13438809/Beyonc%C3%A9/Fever,http://www.lyrics.com/lyric/13438809/Beyonc%C3%A9/Fever
57,Speak My Mind [Bonus Tracks] [2005],Beyonce,Wishing on a Star [Remix], ,/lyric/13438800/Beyonc%C3%A9/Wishing+on+a+Star+%5BRemix%5D,http://www.lyrics.com/lyric/13438800/Beyonc%C3%A9/Wishing+on+a+Star+%5BRemix%5D
58,B'day [2006],Beyonce,Déjà Vuw/ Jay-Z,4:00,/lyric/9016593/Jay-Z/D%C3%A9j%C3%A0+Vu,http://www.lyrics.com/lyric/9016593/Jay-Z/D%C3%A9j%C3%A0+Vu
59,B'day [2006],Beyonce,Freakum Dress,3:20,/lyric/9016599/Beyonc%C3%A9/Freakum+Dress,http://www.lyrics.com/lyric/9016599/Beyonc%C3%A9/Freakum+Dress
60,B'day [2006],Beyonce,Get Me Bodied,3:25,/lyric/9016594/Beyonc%C3%A9/Get+Me+Bodied,http://www.lyrics.com/lyric/9016594/Beyonc%C3%A9/Get+Me+Bodied
61,B'day [2006],Beyonce,Green Light,3:29,/lyric/9016600/Beyonc%C3%A9/Green+Light,http://www.lyrics.com/lyric/9016600/Beyonc%C3%A9/Green+Light
62,B'day [2006],Beyonce,Irreplaceable,3:47,/lyric/9016601/Beyonc%C3%A9/Irreplaceable,http://www.lyrics.com/lyric/9016601/Beyonc%C3%A9/Irreplaceable
63,B'day [2006],Beyonce,Ring the Alarm,3:23,/lyric/9016597/Beyonc%C3%A9/Ring+the+Alarm,http://www.lyrics.com/lyric/9016597/Beyonc%C3%A9/Ring+the+Alarm
64,B'day [2006],Beyonce,Suga Mama,3:25,/lyric/9016595/Beyonc%C3%A9/Suga+Mama,http://www.lyrics.com/lyric/9016595/Beyonc%C3%A9/Suga+Mama
65,B'day [2006],Beyonce,Upgrade Uw/ Jay-Z,4:32,/lyric/9016596/Jay-Z/Upgrade+U,http://www.lyrics.com/lyric/9016596/Jay-Z/Upgrade+U
66,B'day [Bonus Track] [2006],Beyonce,Kitty Kat,3:55,/lyric/9759697/Beyonc%C3%A9/Kitty+Kat,http://www.lyrics.com/lyric/9759697/Beyonc%C3%A9/Kitty+Kat
67,B'day [Bonus Track] [2006],Beyonce,Resentment,4:40,/lyric/9759704/Beyonc%C3%A9/Resentment,http://www.lyrics.com/lyric/9759704/Beyonc%C3%A9/Resentment
68,B'day [Bonus Tracks/Bonus DVD] [2006],Beyonce,Deja Vu [DVD]w/ Jay-Z, ,/lyric/10544306/Jay-Z/Deja+Vu+%5BDVD%5D,http://www.lyrics.com/lyric/10544306/Jay-Z/Deja+Vu+%5BDVD%5D
69,B'day [Bonus Tracks/Bonus DVD] [2006],Beyonce,Freakum Dress [DVD], ,/lyric/10544304/Beyonc%C3%A9/Freakum+Dress+%5BDVD%5D,http://www.lyrics.com/lyric/10544304/Beyonc%C3%A9/Freakum+Dress+%5BDVD%5D
70,B'day [Bonus Tracks/Bonus DVD] [2006],Beyonce,"Get Me Bodied [DVD][Mix]w/ Solange, Michelle Williams, Kelly Rowland", ,/lyric/10544303/Solange/Get+Me+Bodied+%5BDVD%5D%5BMix%5D,http://www.lyrics.com/lyric/10544303/Solange/Get+Me+Bodied+%5BDVD%5D%5BMix%5D
71,B'day [Bonus Tracks/Bonus DVD] [2006],Beyonce,Green Light [DVD], ,/lyric/10544300/Beyonc%C3%A9/Green+Light+%5BDVD%5D,http://www.lyrics.com/lyric/10544300/Beyonc%C3%A9/Green+Light+%5BDVD%5D
72,B'day [Bonus Tracks/Bonus DVD] [2006],Beyonce,If,3:18,/lyric/10544285/Beyonc%C3%A9/If,http://www.lyrics.com/lyric/10544285/Beyonc%C3%A9/If
73,B'day [Bonus Tracks/Bonus DVD] [2006],Beyonce,Kitty Kat [DVD], ,/lyric/10544299/Beyonc%C3%A9/Kitty+Kat+%5BDVD%5D,http://www.lyrics.com/lyric/10544299/Beyonc%C3%A9/Kitty+Kat+%5BDVD%5D
74,B'day [Bonus Tracks/Bonus DVD] [2006],Beyonce,Ring the Alarm [DVD], ,/lyric/10544307/Beyonc%C3%A9/Ring+the+Alarm+%5BDVD%5D,http://www.lyrics.com/lyric/10544307/Beyonc%C3%A9/Ring+the+Alarm+%5BDVD%5D
75,B'day [Bonus Tracks/Bonus DVD] [2006],Beyonce,Suga Mama [DVD], ,/lyric/10544305/Beyonc%C3%A9/Suga+Mama+%5BDVD%5D,http://www.lyrics.com/lyric/10544305/Beyonc%C3%A9/Suga+Mama+%5BDVD%5D
76,B'day [Bonus Tracks/Bonus DVD] [2006],Beyonce,World Wide Woman,3:41,/lyric/10544293/Beyonc%C3%A9/World+Wide+Woman,http://www.lyrics.com/lyric/10544293/Beyonc%C3%A9/World+Wide+Woman
77,B'day [Circuit City Exclusive] [2006],Beyonce,Back Up [*],14:15,/lyric/10230346/Beyonc%C3%A9/Back+Up+%5B%2A%5D,http://www.lyrics.com/lyric/10230346/Beyonc%C3%A9/Back+Up+%5B%2A%5D
78,B'day [Deluxe Edition] [2006],Beyonce,Amor Gitanow/ Alejandro Fernández,3:48,/lyric/10220718/Alejandro+Fern%C3%A1ndez/Amor+Gitano,http://www.lyrics.com/lyric/10220718/Alejandro+Fern%C3%A1ndez/Amor+Gitano
79,B'day [Deluxe Edition] [2006],Beyonce,Beautiful Liarw/ Shakira,3:19,/lyric/10220703/Shakira/Beautiful+Liar,http://www.lyrics.com/lyric/10220703/Shakira/Beautiful+Liar
80,B'day [Deluxe Edition] [2006],Beyonce,Beautiful Liar [Bello Embustero],3:20,/lyric/10220721/Beyonc%C3%A9/Beautiful+Liar+%5BBello+Embustero%5D,http://www.lyrics.com/lyric/10220721/Beyonc%C3%A9/Beautiful+Liar+%5BBello+Embustero%5D
81,B'day [Deluxe Edition] [2006],Beyonce,Beautiful Liar [Remix]w/ Shakira,3:01,/lyric/10220722/Shakira/Beautiful+Liar+%5BRemix%5D,http://www.lyrics.com/lyric/10220722/Shakira/Beautiful+Liar+%5BRemix%5D
82,B'day [Deluxe Edition] [2006],Beyonce,Flaws and All,4:10,/lyric/10220709/Beyonc%C3%A9/Flaws+and+All,http://www.lyrics.com/lyric/10220709/Beyonc%C3%A9/Flaws+and+All
83,B'day [Deluxe Edition] [2006],Beyonce,Get Me Bodied [Extended],6:18,/lyric/10220711/Beyonc%C3%A9/Get+Me+Bodied+%5BExtended%5D,http://www.lyrics.com/lyric/10220711/Beyonc%C3%A9/Get+Me+Bodied+%5BExtended%5D
84,B'day [Deluxe Edition] [2006],Beyonce,Irreplaceable [Nortena Remix],3:50,/lyric/10220724/Beyonc%C3%A9/Irreplaceable+%5BNortena+Remix%5D,http://www.lyrics.com/lyric/10220724/Beyonc%C3%A9/Irreplaceable+%5BNortena+Remix%5D
85,B'day [Deluxe Edition] [2006],Beyonce,Still in Love (Kissing You),4:35,/lyric/10220710/Beyonc%C3%A9/Still+in+Love+%28Kissing+You%29,http://www.lyrics.com/lyric/10220710/Beyonc%C3%A9/Still+in+Love+%28Kissing+You%29
