,Album_Name,Artist_Name,Song_Title,Duration,URI,Full_URL,Lyrics
10,The Blue Room [1999],Coldplay,Such a Rush,4:57,/lyric/3734098/Coldplay/Such+a+Rush,http://www.lyrics.com/lyric/3734098/Coldplay/Such+a+Rush,"Such a rush to do nothing at all
Such a fuss to do nothing at all
Such a rush to do nothing at all
Such a rush to get nowhere at all
Such a fuss to do nothing at all
Such a rush.
And it's just like you said,
It's just like you said.
Such a rush to do nothing at all.
Such a fuss to get nowhere at all.
Such a rush X2
And it's just like you said.
It's just like you said.
So slow down please,
Just slow down,
So slow down please,
Just slow down.
Such a rush x15
Look at all the people going after money.
Far to many people looking for their money.
Everybody's out there, trying to get money.
Why can't you just tell me,
Try to get money, rush.
Such a rush.
They all rush.
Such a rush x7"
11,Acoustic CD [2000],Coldplay,Careful Where You Stand,11:51,/lyric/5695676/Coldplay/Careful+Where+You+Stand,http://www.lyrics.com/lyric/5695676/Coldplay/Careful+Where+You+Stand,"I feel safe
I feel warm
When you're here, can I do no wrong?
I am cured, when I'm by you're side
I'm alright, yes I'm alright 

I'm safe when I am with you
And I feel warm if you want me to
I am cured, when I'm by your side
I'm alright 

[Chorus] Careful where you stand, my love Careful where you lay your head
It's true we're always there Looking out for one another 

I feel safe when I'm with you
And I feel warm if you want me to
I am cured when you're all alone 
I'm alright 

[Chorus]

So I'd like a quiet town, please 
I'd like a quiet town

Oh now now
Oh now now
And careful where you stand 
And careful where you stand"
12,Parachutes [2000],Coldplay,Don't Panic,2:16,/lyric/4294612/Coldplay/Don%27t+Panic,http://www.lyrics.com/lyric/4294612/Coldplay/Don%27t+Panic,"Bones sinking like stones 
All that we've fought for
Homes, places we've grown 
All of us are done for

We live in a beautiful world
Yeah we do
Yeah we do
We live in a beautiful world
 Bones sinking like stones 
All that we've fought for
Homes, places we've grown 
All of us are done for

We live in a beautiful world
Yeah we do
Yeah we do
We live in a beautiful world

We live in a beautiful world
Yeah we do
Yeah we do
We live in a beautiful world

Oh all that I know
There's nothing here to run from
'Cause here Everybody here's got somebody to lean on"
13,Parachutes [2000],Coldplay,Everything's Not Lost,7:16,/lyric/4294621/Coldplay/Everything%27s+Not+Lost,http://www.lyrics.com/lyric/4294621/Coldplay/Everything%27s+Not+Lost,"When I'm counting up my demons 
Saw there was one for every day
With the good ones on my shoulder 
I drove the other ones away

If you ever feel neglected 
If you think all is lost
I'll be counting up my demons yeah Hoping everything's not lost

When you thought that it was over
You could feel it all around 
Everybody's out to get you
Don't you let it drag you down

'Cause if you ever feel neglected 
If you think that all is lost
I'll be counting up my demons yeah Hoping everything's not lost

If you ever feel neglected 
If you think all is lost
I'll be counting up my demons yeah Hoping everything's not lost
 Singing out
Oh oh oh yeah, oh oh yeah, oh oh yeah
Everything's not lost

Come on yeah oh oh yeah come on yeah
Everything's not lost

Oh oh oh yeah oh oh yeah oh oh yeah
And everything's not lost

Come on yeah oh oh yeah come on yeah
Come on yeah oh oh yeah come on yeah
Everything's not lost

Sing out yeah oh oh yeah come on yeah
Everything's not lost

Come on yeah oh oh yeah sing out yeah
Everything's not lost

Now I never meant to do you wrong 
But that's what I came here to say
But if I was wrong, then I'm sorry 
I don't let it stand in our way
'Cause my head just hates when I think of
The things that I shouldn't have done
But life is for living, we all know
And I don't wanna live it alone 

Sing out, ah ah
Sing ah ah ah
And just sing ah ah ah ah ah"
14,Parachutes [2000],Coldplay,Parachutes,:46,/lyric/4294618/Coldplay/Parachutes,http://www.lyrics.com/lyric/4294618/Coldplay/Parachutes,"In a haze
A stormy haze
I'll be round 
I'll be loving you always  Always 

Here I am and I'll take my time
Here I am and I'll wait in line always 
Always"
15,Parachutes [2000],Coldplay,Sparks,3:47,/lyric/4294615/Coldplay/Sparks,http://www.lyrics.com/lyric/4294615/Coldplay/Sparks,"Did I drive you away
I know what you'll say
You say, oh, sing one we know
But I promise you this
I'll always look out for you
That's what I'll do

I say oh
I say oh

My heart is yours 
It's you that I hold on to
That's what I do
And I know I was wrong 
But I won't let you down
(Oh yeah, yeah, yes I will)

I say oh
I cry oh

And I saw sparks 
Yeah I saw sparks 
And I saw sparks 
Yeah I saw sparks 
Sing it out

La, la, la, la, oh
La, la, la, la, oh
La, la, la, la, oh
La, la, la, la, oh"
16,Parachutes [2000],Coldplay,Spies,5:18,/lyric/4294614/Coldplay/Spies,http://www.lyrics.com/lyric/4294614/Coldplay/Spies,"I awake to find no peace of mind
I said how do you live as a fugitive 
Down here where I cannot see so clear 
I said, what do I know
Show me the right way to go

And the spies came out of the water 
But you're feeling so bad 'cause you know
But the spies hide out in every corner
But you can't touch them no, 'cause they're all spies 
They're all spies 

I awake to see that no one is free
We're all fugitives 
Look at the way we live
Down here, I cannot sleep from fear no
I said, which way do I turn
Oh I forget everything I learn 

And the spies came out of the water 
But you're feeling so bad 'cause you know
The spies hide out in every corner
But you can't touch them no
'Cause they're all spies 
They're all spies 

And if we all hide here
They're going to find us
And if we don't hide now
They're going to catch us where we sleep 
And if we don't hide here
They're going to find us

And spies came out of the water 
But you're feeling so good 'cause you know Though spies hide out in every corner
They can't touch you no
'Cause they're just spies 
They're just spies 
They're just spies 
They're just spies 
They're just spies"
17,Parachutes [2000],Coldplay,Trouble,4:30,/lyric/4294617/Coldplay/Trouble,http://www.lyrics.com/lyric/4294617/Coldplay/Trouble,"Oh no I see
A spider web it's tangled up with me
And I lost my head
And thought of all the stupid things I said
Oh no what's this
A spider web and I'm caught in the middle 
So I turned to run
The thought of all the stupid things I've done

And I never meant to cause you trouble 
And and I never meant to do you wrong 
And ah well if I ever caused you trouble 
Oh no I never meant to do you harm

Oh no I see
A spider web and it's me in the middle 
So I twist and turn
Here am I in my little bubble
 Singing out
I never meant to cause you trouble 
And I never meant to do you wrong 
And ah well if I ever caused you trouble 
And oh no I never meant to do you harm

They spun a web for me
They spun a web for me
They spun a web for me"
18,Parachutes [2000],Coldplay,We Never Change,4:09,/lyric/4294620/Coldplay/We+Never+Change,http://www.lyrics.com/lyric/4294620/Coldplay/We+Never+Change,"I want to live life Never be cruel 
I want to live life
Be good to you

I want to fly
And never come down
And live my life
And have friends around

We never change do we, no, no
We never learn do we

So I want to live in a wooden house
I want to live life always be true
I want to live life and be good to you

I want to fly and never come down
And live my life
And have friends around

We never change do we
No no
We never learn do we

So I want to live in a wooden house Where making more friends would be easy

Oh and I don't have a soul to save
Yes and I sin every single day

We never change do we
We never learn do we

So I want to live in a wooden house Where making more friends would be easy
I want to live where the sun comes out"
19,Parachutes [2000],Coldplay,Yellow,4:29,/lyric/4294616/Coldplay/Yellow,http://www.lyrics.com/lyric/4294616/Coldplay/Yellow,"Look at the stars 
Look how they shine for you
And everything you do
Yeah they were all yellow 

I came along 
I wrote a song for you
And all the things you do
And it was called yellow

So then I took my turn
Oh what a thing to have done
And it was all yellow 

Your skin
Oh yeah your skin and bones 
Turn into something beautiful
You know you know I love you so
You know I love you so

I swam across 
I jumped across for you
Oh what a thing to do

'Cause you were all yellow 
I drew a line
I drew a line for you
Oh what a thing to do
And it was all yellow 

Your skin
Oh yeah your skin and bones 
Turn into something beautiful
And you know
For you I'd bleed myself dry
For you I'd bleed myself dry

It's true
Look how they shine for you
Look how they shine for you
Look how they shine for
Look how they shine for you
Look how they shine for you
Look how they shine 

Look at the stars 
Look how they shine for you
And all the things that you do"
